399113,-0.04,0.01,1.02,0.38,-0.31,-0.06,0.46,2.11,141.84
399123,-0.04,0.01,1.02,0.54,-0.32,-0.36,0.58,2.08,141.83
399133,-0.04,0.01,1.02,0.52,-0.31,-0.07,0.55,2.19,141.84
399143,-0.04,0.01,1.02,0.58,-0.29,-0.22,0.58,2.07,141.83
399153,-0.04,0.01,1.02,0.52,-0.22,-0.21,0.48,2.10,141.82
399163,-0.04,0.01,1.02,0.39,-0.21,-0.16,0.56,2.18,141.83
399173,-0.03,0.01,1.02,0.37,-0.20,0.01,0.54,2.07,141.83
399183,-0.03,0.01,1.02,0.10,-0.24,-0.04,0.42,2.03,141.83
399193,-0.03,0.01,1.02,-0.04,-0.23,0.00,0.45,1.91,141.83
399203,-0.03,0.01,1.02,-0.11,-0.20,0.03,0.34,1.96,141.83
399213,-0.03,0.00,1.02,0.05,-0.19,-0.25,0.25,1.90,141.81
399223,-0.03,0.00,1.02,0.10,-0.18,-0.12,0.23,2.01,141.81
399233,-0.03,0.00,1.02,0.11,-0.22,-0.01,0.17,1.91,141.82
399243,-0.03,0.00,1.02,-0.14,-0.21,0.20,0.04,1.91,141.82
399253,-0.03,0.00,1.02,-0.23,-0.20,0.27,0.15,1.89,141.83
399263,-0.03,0.00,1.02,-0.14,-0.22,0.10,0.24,1.96,141.83
399273,-0.03,0.01,1.02,-0.08,-0.18,0.41,0.33,1.90,141.85
399283,-0.03,0.01,1.02,-0.09,-0.19,0.45,0.42,1.82,141.86
399293,-0.03,0.01,1.02,0.20,-0.17,0.12,0.50,1.72,141.85
399303,-0.03,0.01,1.02,0.13,-0.17,0.39,0.45,1.62,141.86
399313,-0.03,0.00,1.02,0.18,-0.17,0.26,0.37,1.69,141.86
399323,-0.03,0.00,1.02,0.09,-0.24,0.27,0.36,1.80,141.86
399333,-0.03,0.00,1.02,0.01,-0.25,0.09,0.32,1.69,141.85
399343,-0.04,0.00,1.02,-0.18,-0.22,0.21,0.24,1.78,141.86
399353,-0.04,0.00,1.02,0.13,-0.15,0.09,0.27,1.90,141.85
399363,-0.04,0.00,1.02,0.12,-0.22,-0.01,0.16,1.88,141.84
399373,-0.04,0.00,1.02,0.13,-0.23,0.20,0.21,1.98,141.86
399383,-0.04,0.00,1.02,0.18,-0.23,0.18,0.19,2.09,141.86
399393,-0.04,0.00,1.02,0.12,-0.17,0.18,0.07,2.07,141.85
399403,-0.04,0.00,1.02,0.11,-0.20,0.20,0.19,2.08,141.86
399413,-0.04,0.00,1.02,0.27,-0.26,0.06,0.09,2.02,141.85
399423,-0.03,0.00,1.02,0.36,-0.27,-0.09,0.12,1.91,141.85
399433,-0.03,-0.00,1.02,0.25,-0.30,-0.26,0.01,1.92,141.83
399443,-0.03,-0.00,1.02,0.21,-0.29,0.09,0.09,2.00,141.85
399453,-0.03,-0.00,1.02,0.28,-0.25,0.05,-0.02,2.01,141.85
399463,-0.04,-0.00,1.02,0.51,-0.22,-0.11,0.00,2.12,141.84
399473,-0.04,-0.00,1.02,0.40,-0.14,-0.15,-0.07,2.03,141.83
399483,-0.04,-0.00,1.02,0.51,-0.15,-0.25,0.02,2.11,141.83
399493,-0.03,0.00,1.02,0.49,-0.18,-0.35,0.06,2.00,141.82
