171750,-0.02,0.01,1.00,0.98,-0.12,-0.49
171760,-0.02,0.01,1.00,0.67,-0.61,-0.37
171770,-0.03,0.01,1.00,0.98,-0.31,-2.26
171780,-0.02,0.01,1.00,0.24,-0.37,0.06
171790,-0.03,0.02,1.00,0.55,-0.98,-0.61
171800,-0.02,0.01,1.00,0.49,-0.24,-1.59
171810,-0.02,0.02,1.01,-0.31,-0.24,0.55
171820,-0.03,0.00,1.01,-0.92,-1.34,2.20
171862,-0.03,0.01,1.00,-0.79,-1.46,0.55
171872,-0.03,0.01,1.00,0.85,0.37,-0.24
171882,-0.03,0.01,1.00,0.79,0.12,-1.10
171892,-0.03,0.01,1.01,0.98,-0.18,-2.44
171902,-0.03,0.02,1.01,0.00,-0.79,1.46
171912,-0.03,0.02,1.01,0.24,-0.98,-1.65
171922,-0.03,0.02,1.00,0.43,-0.12,-1.89
171932,-0.02,0.01,0.99,-1.89,-0.12,1.95
171942,-0.02,0.00,0.99,0.06,-0.98,-0.12
171952,-0.02,-0.00,1.00,-0.31,-0.98,0.24
171962,-0.02,-0.01,1.01,-0.43,-0.43,0.18
171972,-0.03,0.00,1.01,-0.61,-0.79,1.65
171982,-0.02,0.01,1.00,-0.85,0.37,1.89
171992,-0.03,0.02,0.99,-0.18,-0.12,0.24
172002,-0.03,0.02,1.01,-0.24,-1.04,0.55
172012,-0.03,0.03,1.02,0.12,-0.06,-1.16
172022,-0.03,0.02,1.01,-1.46,-1.83,0.85
172032,-0.03,0.03,1.01,0.18,-0.92,-0.43
172042,-0.03,0.01,1.00,-1.10,-0.37,-0.18
172052,-0.02,0.01,0.99,0.31,0.06,-1.77
172062,-0.02,-0.01,1.00,0.55,-0.43,-1.46
172072,-0.02,-0.01,1.01,1.95,-1.10,-1.53
172082,-0.03,-0.01,1.00,0.85,-0.79,-1.77
172092,-0.03,-0.00,1.01,-0.43,0.00,1.10
172102,-0.03,0.01,0.99,-1.22,0.43,0.43
172112,-0.03,0.02,0.99,-0.98,-0.06,1.04
172122,-0.03,0.02,1.02,-0.79,-0.31,-0.18
172132,-0.03,0.02,1.01,-1.34,-0.31,1.95
172142,-0.03,0.02,1.01,-0.92,-0.12,2.08
172152,-0.03,0.01,1.00,-0.37,0.49,-0.12
172162,-0.03,0.01,0.99,-0.61,-0.18,1.16
172172,-0.03,0.00,1.01,-0.37,-0.12,-0.49
172182,-0.02,-0.01,1.01,-0.49,-0.18,0.55
172192,-0.02,0.00,1.01,-0.55,-0.12,0.73
172202,-0.02,0.01,1.01,-0.31,-0.79,0.98
172244,-0.02,0.01,1.00,0.73,-1.59,-0.92
172254,-0.03,0.01,1.01,1.53,-0.06,-1.95
172264,-0.02,0.01,1.00,-0.18,-0.61,1.28
172274,-0.03,0.00,1.00,-0.06,0.24,1.04
172284,-0.03,0.00,1.00,0.24,-1.28,-1.34
172294,-0.02,0.00,1.00,-0.18,-0.67,0.55
172304,-0.02,0.00,1.00,0.06,-0.06,1.04
172314,-0.02,0.01,1.01,-0.49,-1.59,0.18
172324,-0.03,0.02,1.00,0.67,-0.37,1.28
172334,-0.03,0.01,1.00,-1.46,-0.61,1.59
172344,-0.03,0.02,1.01,0.18,0.43,0.12
172354,-0.03,0.01,1.01,-0.92,-1.22,0.79
172364,-0.03,0.01,1.01,0.12,-0.24,-1.28
172374,-0.02,0.01,1.01,0.92,-1.28,-1.28
172384,-0.03,0.00,1.00,-0.43,1.04,0.85
172394,-0.03,0.01,1.01,0.67,1.10,-1.22
172404,-0.03,0.01,1.00,-0.49,-0.18,0.67
172414,-0.02,0.01,1.00,0.31,0.12,-1.28
172424,-0.03,0.01,1.00,0.00,-0.18,-0.73
172434,-0.02,0.01,1.00,1.34,-0.31,-0.18
172444,-0.03,0.01,1.01,-0.06,0.55,1.04
172454,-0.02,0.02,1.01,0.43,-0.06,-0.18
172464,-0.02,0.02,1.00,-0.79,-0.37,1.28
172474,-0.03,0.01,1.00,-0.73,-1.22,1.22
172484,-0.02,0.01,1.00,-1.59,-1.16,0.49
172494,-0.02,0.01,1.00,-0.61,-0.73,0.92
172504,-0.03,0.01,1.00,-0.61,-0.12,0.49
172514,-0.03,0.00,1.01,-0.61,-0.73,1.04
172524,-0.02,0.00,1.00,0.31,-0.92,-1.10
172534,-0.02,0.01,1.01,-0.31,-0.79,1.89
172544,-0.02,0.01,1.00,0.85,-0.43,-0.24
172554,-0.03,0.01,1.00,0.92,0.06,-0.98
172564,-0.03,0.01,1.01,0.67,-0.73,-0.92
172574,-0.02,0.01,1.00,0.43,-0.31,-0.31
172616,-0.02,0.01,1.00,-1.40,-0.37,1.16
172626,-0.02,0.01,1.01,-1.40,0.06,2.14
172636,-0.03,0.01,1.00,0.00,0.24,0.00
172646,-0.02,0.01,1.01,-0.18,-1.10,0.85
172656,-0.02,0.01,1.01,0.12,-0.18,0.67
172666,-0.02,0.01,1.01,0.85,-0.12,-0.18
172676,-0.02,0.01,1.00,0.43,-0.12,-1.59
172686,-0.03,0.01,1.01,0.12,0.43,-0.73
172696,-0.03,0.01,1.01,2.08,0.49,-2.50
172706,-0.03,0.01,1.01,-0.06,-0.79,0.18
172716,-0.03,0.01,1.01,1.04,-0.85,-0.79
172726,-0.03,0.01,1.01,0.37,-0.43,-1.65
172736,-0.03,0.00,1.00,-1.10,-0.49,1.53
172746,-0.03,0.00,1.00,0.43,-0.61,-0.06
172756,-0.03,0.01,1.00,-1.53,0.00,1.65
172766,-0.03,0.01,1.00,0.55,-0.55,-0.49
172776,-0.02,0.01,1.01,0.00,0.43,-0.79
172786,-0.02,0.01,1.01,-0.61,-0.67,0.85
172796,-0.02,0.01,1.00,0.31,-0.73,0.49
172806,-0.02,0.00,1.01,-0.12,-0.31,0.73
172816,-0.02,0.01,1.01,-0.49,-0.61,0.79
172826,-0.03,0.02,1.00,-1.40,-0.79,2.38
172836,-0.02,0.01,1.01,-1.10,0.37,1.59
172846,-0.03,0.01,1.01,0.12,-0.24,1.16
172856,-0.03,0.01,1.00,0.37,-0.61,-0.85
172866,-0.03,0.00,1.01,-0.37,0.37,-0.06
172876,-0.03,0.01,1.01,0.31,-0.24,-1.04
172886,-0.03,0.00,1.00,1.04,-0.18,-1.71
172896,-0.03,0.00,1.00,0.92,0.12,-1.16
172906,-0.02,0.01,1.00,0.61,-0.12,-1.46
172916,-0.02,0.01,1.00,-1.46,0.00,1.59
172926,-0.03,0.00,1.00,0.73,0.43,-1.16
172936,-0.02,0.01,1.01,0.43,-0.85,-1.04
172946,-0.03,0.02,1.02,-0.31,0.43,0.55
172956,-0.03,0.01,1.00,-0.67,-1.10,2.44
172998,-0.03,0.00,1.00,-0.43,-0.12,0.37
173008,-0.03,0.01,1.00,1.40,0.12,-1.34
173018,-0.03,0.01,1.01,0.31,-0.31,-0.18
173028,-0.03,0.01,1.01,0.98,-0.31,-1.22
173038,-0.02,0.01,1.00,0.67,0.24,-0.98
173048,-0.03,0.00,1.00,0.73,-0.49,-0.12
173058,-0.02,0.00,1.00,1.22,0.06,-1.10
173068,-0.02,0.02,1.00,0.31,-0.06,0.67
173078,-0.02,0.01,1.00,0.43,-0.18,-1.53
173088,-0.03,0.00,1.01,-0.31,-0.43,0.24
173098,-0.03,0.01,1.01,-0.31,-0.31,-0.24
173108,-0.02,0.01,1.00,-1.10,-0.24,2.08
173118,-0.03,0.00,1.01,0.18,0.55,0.00
173128,-0.03,0.01,1.00,-0.79,-0.61,0.37
173138,-0.02,0.01,1.00,0.00,-0.12,1.10
173148,-0.03,0.01,1.00,-0.61,0.67,0.37
173158,-0.03,0.01,1.00,0.12,-0.06,-0.55
173168,-0.03,0.01,1.00,-0.55,-0.12,-0.31
173178,-0.03,0.00,1.01,0.24,-1.04,-0.61
173188,-0.03,0.01,1.00,0.37,-0.79,-0.73
173198,-0.03,0.01,1.00,-1.04,-1.77,1.65
173208,-0.03,0.01,1.01,0.98,-0.37,-1.28
173218,-0.02,0.01,1.01,0.98,-0.67,-2.14
173228,-0.02,0.01,1.00,-0.24,0.18,0.67
173238,-0.02,0.01,1.00,0.55,-0.43,-1.83
173248,-0.03,0.01,1.00,-0.61,-0.49,0.79
173258,-0.03,0.01,1.00,1.04,-0.31,-1.53
173268,-0.02,0.01,1.00,-1.16,-0.49,1.16
173278,-0.02,0.02,1.00,-0.43,-0.18,0.31
173288,-0.03,0.01,1.00,-0.92,-0.92,2.01
173298,-0.02,0.01,1.00,-0.79,-0.06,0.92
173308,-0.03,0.01,1.01,0.12,-0.73,1.04
173318,-0.03,0.01,1.01,-0.24,-0.98,1.95
173328,-0.03,0.01,1.00,0.00,-0.61,0.00
173338,-0.03,0.02,1.00,-0.92,0.12,1.77
173380,-0.03,0.01,1.01,0.67,0.00,-0.73
173390,-0.02,0.01,1.00,0.24,-1.53,-0.49
173400,-0.02,0.01,1.01,0.00,-0.85,0.24
173410,-0.02,0.01,1.00,0.18,-0.43,0.73
173420,-0.02,0.01,1.01,0.37,-0.43,0.24
173430,-0.02,0.01,1.01,0.12,-0.92,1.22
173440,-0.02,0.01,1.01,-0.67,-0.12,0.73
173450,-0.02,0.01,1.00,-0.24,-0.43,0.31
173460,-0.03,0.01,1.00,-0.98,-0.55,0.92
173470,-0.02,0.01,1.00,-0.73,-0.43,1.28
173480,-0.03,0.01,1.00,-0.92,-0.24,0.37
173490,-0.03,0.00,1.01,0.43,-1.28,-0.49
173500,-0.03,0.02,1.00,-0.43,0.06,1.16
173510,-0.03,0.01,1.00,-0.37,-0.55,-0.37
173520,-0.02,0.01,1.01,0.43,-0.98,-1.16
173530,-0.03,0.01,1.01,0.00,0.18,1.16
173540,-0.02,0.01,1.00,1.10,-0.49,-1.71
173550,-0.03,0.01,1.01,0.31,-0.85,-0.67
173560,-0.03,0.01,1.00,-0.06,0.43,-0.85
173570,-0.03,0.01,1.00,1.10,-0.37,-0.67
173580,-0.03,0.01,1.00,-1.10,-0.31,1.22
173590,-0.03,0.00,1.01,0.55,-0.85,-0.79
173600,-0.03,0.01,1.01,-0.31,0.06,0.85
173610,-0.02,0.01,1.01,-0.18,-0.73,0.98
173620,-0.03,0.01,1.01,-0.85,-0.55,1.89
173630,-0.03,0.01,1.00,-0.31,-0.12,0.18
173640,-0.02,0.02,1.01,-0.06,-2.20,-0.67
173650,-0.03,0.01,1.01,-0.79,0.24,1.53
173660,-0.03,0.01,1.00,0.00,-0.79,-0.24
173670,-0.03,0.01,1.00,-0.98,0.24,-0.18
173680,-0.02,0.02,1.00,1.53,-0.79,-0.85
173690,-0.02,0.01,1.01,0.67,-0.79,-0.18
173700,-0.03,0.01,1.00,0.79,-0.06,-2.01
173710,-0.02,0.01,1.00,1.71,-0.73,-2.26
173752,-0.03,0.01,1.00,-1.53,-0.85,2.99
173762,-0.03,0.01,1.01,-0.12,-0.49,1.40
173772,-0.03,0.02,1.00,0.00,-0.85,1.10
173782,-0.03,0.01,1.01,0.43,-1.04,-0.67
173792,-0.02,0.01,1.00,0.49,-0.61,1.65
173802,-0.03,0.01,1.00,-1.10,-0.06,1.28
173812,-0.03,0.01,1.00,-1.28,-1.59,0.98
173822,-0.03,0.01,1.00,-0.79,-0.37,0.49
173832,-0.02,0.01,1.00,-0.24,-0.37,-0.61
173842,-0.03,0.02,1.00,-1.04,-0.18,1.83
173852,-0.03,0.01,1.00,1.04,-0.92,0.85
173862,-0.03,0.01,1.01,0.18,0.61,-1.10
173872,-0.03,0.01,1.01,-0.18,0.67,0.67
173882,-0.02,0.01,1.00,0.00,-0.61,0.31
173892,-0.03,0.00,1.00,0.61,0.24,-0.85
173902,-0.03,0.01,1.00,0.49,-0.24,-1.16
173912,-0.03,0.01,1.00,0.98,-0.06,0.24
173922,-0.03,0.01,1.01,0.55,-0.31,0.06
173932,-0.02,0.01,1.00,-0.18,0.37,1.28
173942,-0.02,0.01,1.00,-0.12,-0.61,-1.71
173952,-0.03,0.01,0.99,-0.37,-0.31,0.92
173962,-0.02,0.01,1.01,-1.16,-0.18,2.08
173972,-0.02,0.01,1.00,-0.92,-0.85,0.37
173982,-0.03,0.01,1.01,-0.98,-0.55,1.89
173992,-0.02,0.01,1.00,-0.61,0.37,0.12
174002,-0.03,0.00,1.01,0.92,-0.98,-1.22
174012,-0.03,0.00,1.00,1.34,0.06,-1.04
174022,-0.03,0.02,1.00,-0.85,0.06,0.43
174032,-0.03,0.01,1.00,1.16,0.00,-2.20
174042,-0.03,0.00,1.01,0.92,-0.24,-1.10
174052,-0.03,0.01,1.01,-0.85,-0.37,0.98
174062,-0.03,0.01,1.00,0.12,-0.49,-0.79
174072,-0.02,0.01,1.00,-0.18,0.00,-1.22
174082,-0.02,0.01,1.00,0.49,-0.67,-1.59
174092,-0.02,0.01,1.00,-1.71,0.00,1.77
174134,-0.03,0.00,1.01,-1.10,-0.43,1.83
174144,-0.02,0.01,1.00,0.00,-0.06,0.00
174154,-0.03,0.01,1.01,-0.31,-0.24,0.61
174164,-0.03,0.01,1.01,0.67,-1.04,-0.92
174174,-0.03,0.01,1.00,0.43,0.73,-0.12
174184,-0.03,0.00,1.01,-0.67,-0.31,0.12
174194,-0.03,0.01,1.01,1.59,0.12,-1.77
174204,-0.03,0.01,1.00,0.85,-0.79,-0.98
174214,-0.03,0.01,1.00,0.49,-0.18,-0.67
174224,-0.03,0.00,1.00,1.10,0.12,-1.65
174234,-0.03,0.01,1.00,-0.55,-0.18,-0.55
174244,-0.02,0.01,1.01,0.37,-0.31,1.04
174254,-0.02,0.01,1.00,0.31,0.12,-0.24
174264,-0.03,0.01,1.00,-2.26,-0.18,2.75
174274,-0.02,0.01,1.01,-0.43,0.31,0.61
174284,-0.03,0.01,1.00,-1.04,-0.24,0.92
174294,-0.03,0.01,1.00,0.00,-1.10,0.12
174304,-0.03,0.01,1.00,0.00,-0.37,1.53
174314,-0.03,0.01,1.01,-0.55,-0.24,2.01
174324,-0.03,0.01,1.00,-0.12,-0.85,0.37
174334,-0.02,0.01,1.01,-1.10,1.10,0.31
174344,-0.03,0.01,1.00,0.43,-0.06,-2.38
174354,-0.03,0.01,1.01,0.18,-1.28,-0.37
174364,-0.03,0.01,1.00,0.49,0.12,-2.14
174374,-0.02,0.01,1.00,1.34,0.18,-1.53
174384,-0.03,0.01,1.01,-0.31,-0.06,0.49
174394,-0.03,0.01,1.00,0.61,0.49,-1.77
174404,-0.03,0.01,1.01,-0.12,0.43,-0.37
174414,-0.03,0.01,1.01,0.37,-0.24,-0.49
174424,-0.03,0.00,0.99,-0.18,-0.49,1.16
174434,-0.02,0.01,1.00,0.24,-0.12,-0.73
174444,-0.03,0.01,1.01,0.31,-0.92,0.55
174454,-0.02,0.01,1.01,-0.18,-0.92,0.37
174464,-0.02,0.02,1.00,-1.40,-0.37,2.32
174474,-0.03,0.01,1.00,-0.85,-0.79,2.01
174517,-0.03,0.01,1.01,0.92,0.00,-0.98
174527,-0.02,0.01,1.00,-0.06,0.49,-0.85
174537,-0.02,0.01,1.00,0.43,-0.24,-1.46
174547,-0.02,0.01,1.01,0.06,-0.24,-1.04
174557,-0.02,0.01,1.00,0.00,-0.18,0.18
174567,-0.02,0.00,1.00,0.73,0.06,-0.85
174577,-0.03,0.01,1.01,-0.61,0.06,1.10
174587,-0.03,0.01,1.01,0.73,-0.79,-1.71
174597,-0.02,0.02,1.01,-0.79,-0.73,1.46
174607,-0.03,0.01,1.01,-0.92,-1.10,1.71
174617,-0.03,0.00,1.01,-0.79,-0.73,1.22
174627,-0.02,0.01,1.01,-0.37,-0.43,0.67
174637,-0.02,0.01,1.00,-0.61,0.55,1.28
174647,-0.03,0.01,0.99,-0.55,-0.43,1.10
174657,-0.03,0.01,1.01,1.59,0.06,-0.43
174667,-0.03,0.01,1.01,0.00,-0.73,0.24
174677,-0.03,0.01,1.01,0.92,0.12,-1.10
174687,-0.03,0.00,1.01,0.37,-0.43,-1.40
174697,-0.03,0.01,1.00,0.18,0.00,1.16
174707,-0.03,0.01,1.00,-0.37,0.12,0.00
174717,-0.03,0.01,1.00,-0.12,-0.31,0.18
174727,-0.03,0.01,1.01,0.18,0.55,0.31
174737,-0.02,0.01,1.00,0.37,0.00,0.61
174747,-0.03,0.01,1.00,-0.67,0.37,-0.12
174757,-0.02,0.01,1.00,-0.31,-0.61,0.61
174767,-0.03,0.01,1.00,-1.34,-0.61,1.40
174777,-0.02,0.01,1.00,-0.73,-0.49,1.46
174787,-0.02,0.01,1.00,0.31,-0.55,1.10
174797,-0.02,0.02,1.01,-0.67,-0.37,1.22
174807,-0.03,0.01,1.00,-1.34,-0.61,1.28
174817,-0.03,0.01,1.00,-0.37,-0.98,0.43
174827,-0.03,0.02,1.00,-0.43,-0.37,0.98
174837,-0.02,0.01,1.00,1.77,-1.10,-1.53
174847,-0.03,0.01,1.01,0.31,-1.10,-0.12
174889,-0.02,0.01,1.00,0.18,-0.73,-0.49
174899,-0.02,0.01,1.01,0.24,-0.12,-0.31
174909,-0.02,0.01,1.00,-0.37,-0.73,0.55
174919,-0.02,0.00,1.01,0.12,-0.12,-0.43
174929,-0.02,0.01,1.01,-1.28,-0.18,1.46
174939,-0.02,0.01,1.01,-0.49,-0.18,0.92
174949,-0.03,0.01,1.00,-1.04,0.55,1.22
174959,-0.03,0.01,1.01,-1.40,-0.37,2.20
174969,-0.03,0.01,1.00,-0.18,-0.43,0.92
174979,-0.03,0.01,1.01,-0.24,-0.85,0.06
174989,-0.03,0.01,1.01,-0.49,0.18,-0.37
174999,-0.03,0.01,1.00,0.00,-0.24,-0.31
175009,-0.02,0.01,1.01,0.73,-0.31,-0.67
175019,-0.02,0.01,1.00,0.61,-0.06,-0.43
175029,-0.02,0.01,1.00,0.67,-0.37,-0.43
175039,-0.03,0.00,1.00,0.55,-0.98,-0.49
175049,-0.03,0.01,1.00,0.24,-0.31,-1.71
175059,-0.03,0.00,1.01,0.67,-0.49,-1.34
175069,-0.03,0.01,1.01,0.24,-0.67,0.24
175079,-0.02,0.01,1.00,0.79,-0.73,-0.79
175089,-0.03,0.01,1.00,-1.28,-0.92,2.14
175099,-0.02,0.01,1.01,-0.37,0.18,0.12
175109,-0.02,0.01,1.00,-1.22,-0.55,1.71
175119,-0.03,0.00,1.01,-1.83,-0.24,3.11
175129,-0.03,0.01,1.00,0.79,-0.73,0.12
175139,-0.02,0.01,1.01,-1.10,-0.37,1.04
175149,-0.02,0.01,1.01,0.49,-0.31,-0.06
175159,-0.03,0.00,1.01,-0.12,-0.92,1.04
175169,-0.03,0.01,1.00,-0.18,0.98,-0.61
175179,-0.03,0.01,1.00,-0.24,-0.55,0.31
175189,-0.03,0.01,1.01,0.85,-0.24,0.61
175199,-0.03,0.02,1.01,0.61,-0.67,0.49
175209,-0.02,0.01,1.01,0.24,0.06,-1.10
175219,-0.03,0.01,1.01,-0.06,-0.37,-1.10
175229,-0.02,0.01,1.01,-0.12,-0.37,0.43
175273,-0.03,0.01,1.01,0.67,-1.22,-1.77
175283,-0.02,0.01,1.00,0.06,-0.12,0.37
175293,-0.02,0.01,1.01,0.43,0.24,-0.12
175303,-0.03,0.01,1.00,0.73,0.98,0.00
175313,-0.03,0.01,1.01,0.98,-0.92,-0.98
175323,-0.03,0.01,1.00,0.61,0.12,-0.31
175333,-0.02,0.01,1.01,0.92,-0.98,-0.85
175343,-0.03,0.01,1.00,0.06,0.55,-1.40
175353,-0.03,0.01,1.00,0.00,-0.67,0.06
175363,-0.03,0.01,1.01,0.24,0.43,-1.53
175373,-0.03,0.01,1.00,-0.18,-0.49,1.10
175383,-0.02,0.01,1.00,0.73,0.24,0.43
175393,-0.03,0.00,1.01,-0.98,-0.31,1.46
175403,-0.02,0.01,1.01,-0.67,-0.67,0.00
175413,-0.02,0.02,1.00,-0.61,-0.18,0.55
175423,-0.03,0.01,1.01,-0.73,-0.37,1.34
175433,-0.03,0.01,1.01,0.55,-0.18,-0.24
175443,-0.03,0.01,1.00,-1.10,-0.92,1.83
175453,-0.02,0.01,1.01,0.49,1.22,-1.28
175463,-0.03,0.01,1.00,-0.67,-0.06,-0.24
175473,-0.03,0.01,1.01,-1.40,-0.12,1.16
175483,-0.02,0.01,1.01,0.12,0.00,0.85
175493,-0.02,0.01,1.01,0.12,0.12,-0.37
175503,-0.03,0.01,1.00,1.40,-0.49,-2.32
175513,-0.03,0.01,1.00,0.24,0.43,0.24
175523,-0.03,0.01,1.01,-0.18,-0.55,0.06
175533,-0.02,0.02,1.01,-0.31,-0.67,-0.18
175543,-0.03,0.01,1.00,0.31,-0.49,-0.85
175553,-0.02,0.01,1.01,0.24,-0.55,0.31
175563,-0.03,0.01,1.01,0.37,0.06,0.37
175573,-0.03,0.01,1.01,-0.24,-0.24,0.98
175583,-0.03,0.01,1.01,-0.37,-0.73,0.79
175593,-0.03,0.01,1.01,-0.73,0.55,1.59
175603,-0.02,0.01,1.00,0.00,-1.10,1.40
175613,-0.02,0.00,1.00,-0.06,0.37,1.04
175623,-0.02,0.01,1.00,-0.31,0.12,1.28
175633,-0.03,0.01,1.01,0.85,0.49,-0.55
175643,-0.03,0.01,1.01,-0.31,-1.40,-0.24
175653,-0.03,0.01,1.00,0.24,-0.37,-0.18
175663,-0.04,0.01,1.01,-0.85,0.12,0.73
175673,-0.03,0.02,1.00,0.43,-0.31,-1.04
175683,-0.03,0.01,1.01,-0.18,0.06,-0.37
175693,-0.03,0.01,1.00,-0.12,-0.31,-0.12
175703,-0.03,0.01,1.00,1.65,-0.31,-1.77
175713,-0.02,0.02,1.00,-0.85,-0.12,2.62
175723,-0.03,0.01,1.01,0.61,-0.24,-1.40
175733,-0.02,-0.00,1.00,-0.85,-0.43,1.83
175743,-0.03,0.01,1.01,-1.16,-0.12,1.16
175753,-0.02,0.02,1.00,-1.83,-0.18,2.01
175763,-0.02,0.02,1.01,-1.34,-0.37,1.40
175773,-0.03,0.01,1.01,-0.73,-1.04,1.34
175783,-0.03,0.01,1.01,-0.79,-0.49,1.89
175793,-0.03,0.01,1.00,-0.37,-0.49,1.10
175803,-0.03,0.01,1.00,-0.79,-0.98,0.31
175813,-0.03,0.01,1.01,0.06,-0.55,-1.59
175823,-0.02,0.01,1.01,-1.28,-0.61,0.79
175833,-0.03,0.02,1.00,0.49,-0.06,-0.98
175843,-0.02,0.01,1.00,-0.79,-0.18,-0.37
175853,-0.03,0.01,1.00,0.61,0.37,-1.34
175863,-0.02,0.01,1.00,1.22,-0.79,-1.83
175873,-0.03,0.01,1.01,-0.18,0.12,0.73
175883,-0.03,0.01,1.00,0.98,-0.43,-3.23
175893,-0.03,0.01,1.01,-0.85,-0.37,0.31
175903,-0.03,0.01,1.01,0.55,-0.06,0.67
175913,-0.03,0.01,1.00,-0.43,-0.24,1.77
175923,-0.03,0.01,1.00,-0.73,-0.49,0.43
175933,-0.02,0.01,1.01,0.79,-0.85,-0.06
175943,-0.03,0.01,1.01,-0.49,-1.22,0.43
175953,-0.02,0.01,1.01,-0.31,0.31,0.67
175963,-0.03,0.01,1.00,-1.89,-0.98,2.01
175973,-0.03,0.01,1.00,-0.18,0.31,0.85
175983,-0.03,0.01,1.00,-0.85,0.92,0.37
175993,-0.03,0.01,1.01,-0.85,0.67,0.67
176003,-0.02,0.01,1.01,-0.24,0.49,0.43
176013,-0.02,0.01,1.00,-0.61,0.06,0.06
176023,-0.03,0.01,1.01,0.85,-0.31,-1.04
176033,-0.03,0.01,1.00,0.79,-0.55,-1.77
176043,-0.02,0.02,1.00,-0.43,0.12,-0.12
176053,-0.03,0.02,1.01,0.18,-0.49,-1.10
176063,-0.02,0.01,1.01,0.61,0.06,-0.98
176073,-0.03,0.01,1.01,0.24,-1.28,-0.12
176083,-0.02,0.00,1.00,0.61,-0.92,-1.95
176093,-0.03,0.01,1.01,-0.98,-0.79,0.49
176103,-0.02,0.02,1.00,-1.04,0.24,1.04
176113,-0.02,0.02,1.01,0.24,-0.24,-0.61
176123,-0.03,0.01,1.01,-0.31,-0.12,1.89
176133,-0.03,0.01,1.00,-0.92,-0.18,2.08
176143,-0.02,0.01,1.00,-0.67,-1.34,0.73
176153,-0.03,0.00,1.01,-1.04,-0.73,1.22
176163,-0.03,0.01,1.00,-0.43,-1.16,0.24
176173,-0.03,0.01,1.01,0.06,-0.12,0.43
176183,-0.03,0.01,1.01,0.31,0.43,-0.55
176193,-0.03,0.01,1.01,0.00,-0.67,0.06
176203,-0.02,0.00,1.00,0.67,-0.37,-0.37
176213,-0.03,0.01,1.01,0.85,0.06,-1.22
176223,-0.02,0.01,1.00,-0.43,-0.31,0.43
176233,-0.03,0.00,1.01,0.06,-0.43,0.37
176243,-0.02,0.00,1.00,1.10,1.16,-0.92
176253,-0.03,0.00,1.00,-0.73,-0.24,-0.24
176263,-0.03,0.01,1.00,0.37,-1.10,-0.37
176273,-0.03,0.00,1.00,-1.40,0.00,2.08
176283,-0.03,0.00,1.00,-0.12,-0.55,0.12
176293,-0.03,0.01,1.00,-1.22,0.00,1.65
176303,-0.03,0.02,1.01,0.18,-0.49,0.49
176313,-0.03,0.01,1.00,-1.10,-0.55,1.22
176323,-0.03,0.01,1.00,-0.31,0.31,0.43
176333,-0.03,0.01,1.00,-0.67,0.18,-0.12
176343,-0.02,0.01,1.00,-1.16,-0.49,1.22
176353,-0.03,0.01,1.01,0.73,-0.37,-0.37
176363,-0.03,0.02,1.00,0.43,0.06,-0.18
176373,-0.03,0.01,1.01,1.89,-0.55,-1.77
176383,-0.03,0.01,1.00,0.37,-1.04,-0.06
176393,-0.03,0.01,1.00,0.00,0.06,0.98
176403,-0.03,0.01,1.01,-0.43,0.12,-0.31
176413,-0.03,0.01,1.00,0.18,-0.37,-0.67
176423,-0.03,0.01,1.00,-0.79,0.06,-0.55
176433,-0.03,0.01,1.01,-1.16,-0.92,0.18
176443,-0.03,0.01,1.01,0.24,0.06,-0.55
176453,-0.02,0.00,1.01,-0.67,-0.31,2.50
176463,-0.02,0.01,1.00,0.98,0.79,-0.06
176473,-0.02,0.01,1.00,-0.98,-0.37,0.73
176483,-0.02,0.01,1.01,0.37,-0.61,-0.06
176493,-0.02,0.01,1.01,0.49,0.31,0.12
176503,-0.03,0.00,1.01,0.24,-0.49,-0.06
176513,-0.03,0.01,1.01,-0.31,-0.12,0.49
176523,-0.03,0.01,1.01,-1.10,-1.10,1.34
176533,-0.03,0.01,1.00,-0.06,-0.37,0.18
176543,-0.02,0.01,1.00,0.37,-0.73,-0.49
176553,-0.03,0.01,1.01,0.55,-0.43,-2.38
176563,-0.03,0.01,1.01,0.43,0.12,-0.18
176573,-0.02,0.01,1.01,0.12,-0.98,0.18
176583,-0.02,0.01,1.01,0.00,-0.24,-1.04
176593,-0.02,0.01,1.01,0.73,-0.98,-0.98
176603,-0.02,0.00,1.00,0.61,-0.49,-1.28
176613,-0.03,0.01,1.00,0.18,-0.55,-0.85
176623,-0.03,0.00,1.01,0.43,-0.06,-0.31
176633,-0.03,0.01,1.00,-1.04,-1.28,2.14
176643,-0.03,0.01,1.00,0.98,-0.31,-0.55
176653,-0.03,0.01,1.01,-0.67,-0.92,1.89
176663,-0.03,0.00,1.01,0.43,-0.61,-0.12
176673,-0.03,0.00,1.00,0.67,-0.67,-0.12
176683,-0.03,0.01,1.01,-0.61,-0.18,1.77
176693,-0.02,0.01,1.00,0.67,-0.24,-0.24
176703,-0.03,0.01,1.00,-0.06,0.12,1.16
176713,-0.03,0.01,1.01,1.22,-0.24,-0.85
176723,-0.02,0.01,1.01,0.31,-0.79,0.18
176733,-0.03,0.01,1.01,0.73,-0.61,0.43
176743,-0.03,0.01,1.01,-0.31,-0.85,-0.67
176753,-0.02,0.01,1.01,0.49,-0.67,-1.28
176763,-0.03,0.01,1.01,-0.06,-0.49,0.06
176773,-0.03,0.01,1.00,-0.06,-0.37,-0.31
